Title,Section Title,Chunk Text,Embeddings
The Shawshank Redemption,Introduction,"The Shawshank Redemption is a 1994 American prison drama film written and directed by Frank Darabont, based on the 1982 Stephen King novella Rita Hayworth and Shawshank Redemption. The film tells the story of banker Andy Dufresne (Tim Robbins), who is sentenced to life in Shawshank State Penitentiary for the murders of his wife and her lover, despite his claims of innocence. Over the following two decades, he befriends a fellow prisoner, contraband smuggler Ellis ""Red"" Redding (Morgan Freeman), and becomes instrumental in a money laundering operation led by the prison warden Samuel Norton (Bob Gunton). William Sadler, Clancy Brown, Gil Bellows, and James Whitmore appear in supporting roles.
Darabont purchased the film rights to King's story in 1987, but development did not begin until five years later, when he wrote the script over an eight-week period. Two weeks after submitting his script to Castle Rock Entertainment, Darabont secured a $25 million budget to produce The Shawshank Redemption, which started pre-production in January 1993. While the film is set in Maine, principal photography took place from June to August 1993 almost entirely in Mansfield, Ohio, with the Ohio State Reformatory serving as the eponymous penitentiary. The project attracted many stars for the role of Andy, including Tom Hanks, Tom Cruise, and Kevin Costner. Thomas Newman provided the film's score.
While The Shawshank Redemption received critical acclaim upon its release—particularly for its story, the performances of Robbins and Freeman, Newman's score, Darabont's direction and screenplay and Roger Deakins' cinematography—the film was a box-office disappointment, earning only $16 million during its initial theatrical run. Many reasons were cited for its failure at the time, including competition from the films Pulp Fiction and Forrest Gump, the general unpopularity of prison films, its lack of female characters, and even the title, which was considered to be confusing for audiences. It went on to receive multiple award nominations, including seven Academy Award nominations, and a theatrical re-release that, combined with international takings, increased the film's box-office gross to $73.3 million.
Over 320,000 VHS rental copies were shipped throughout the United States, and on the strength of its award nominations and word of mouth, it became one of the top video rentals of 1995. The broadcast rights were acquired following the purchase of Castle Rock by Turner Broadcasting System, and it was shown regularly on the TNT network starting in 1997, further increasing its popularity. Decades after its release, the film was still broadcast regularly, and is popular in several countries, with audience members and celebrities citing it as a source of inspiration or naming it a favorite in various surveys, leading to its recognition as one of the most ""beloved"" films ever made. In 2015, the United States Library of Congress selected the film for preservation in the National Film Registry, finding it ""culturally, historically, or aesthetically significant"".","tensor([-4.5234e-02, -2.8654e-02, -8.4308e-02,  2.5436e-02, -3.5023e-02,
         4.6069e-02,  6.7365e-02, -5.0723e-03,  1.2327e-01, -2.2020e-02,
        -7.0932e-02,  4.1421e-02,  7.1477e-02,  4.5033e-02, -3.5538e-02,
         9.7735e-03,  1.2935e-02,  2.5428e-02, -7.0864e-03,  7.6964e-03,
         5.1681e-02, -1.6334e-02,  3.5429e-02, -3.3055e-02, -4.9527e-02,
        -3.3702e-02,  1.6654e-02, -7.6722e-02, -8.4791e-02,  6.0315e-02,
        -1.9919e-02, -7.8969e-02, -2.5472e-02, -1.9788e-02,  8.9350e-03,
         8.0604e-02,  4.3905e-02, -1.0023e-02, -1.0294e-02, -1.2882e-03,
        -1.4940e-02,  4.8730e-02,  4.0125e-02,  4.1119e-02,  5.5447e-02,
        -6.6756e-02, -1.5770e-02, -8.0316e-02,  4.1568e-04, -1.0977e-01,
        -3.1936e-02,  1.1492e-01, -1.9863e-02,  2.5466e-02, -1.9720e-03,
        -6.6851e-02, -8.9303e-03,  3.7322e-03, -6.4495e-03, -6.6111e-02,
        -4.6566e-02,  4.1288e-03,  1.5850e-02, -1.3968e-02,  7.4380e-02,
         1.9631e-02,  8.9285e-03, -1.1776e-02,  4.0015e-02, -6.7040e-02,
        -7.9944e-02,  3.9827e-02, -1.1427e-02, -7.1061e-02, -6.1366e-02,
        -7.9808e-02,  2.7580e-02,  1.2659e-01, -4.6352e-02, -9.6243e-02,
        -1.6517e-02, -9.4117e-02,  3.2030e-02,  1.0306e-01, -2.0143e-02,
         9.3839e-02, -4.0228e-02,  5.6349e-02,  1.3214e-02,  2.2488e-02,
         8.5113e-02,  6.3428e-02, -5.9753e-03, -1.2993e-02, -3.3056e-02,
        -3.2579e-02, -3.3255e-02,  2.4634e-02, -5.9211e-02,  1.6756e-02,
         3.0338e-02, -5.1782e-02, -7.8918e-03, -1.0309e-01,  1.2015e-01,
         1.4392e-02,  1.9945e-02, -2.0385e-03, -3.2688e-02, -2.7260e-02,
         4.4872e-02,  3.0128e-02,  5.4345e-02,  1.4244e-01,  7.7157e-02,
         1.0606e-01, -5.0621e-02, -4.6598e-02, -1.6300e-03,  5.7642e-02,
         4.5311e-02,  3.6823e-02, -8.8967e-03,  2.9674e-02, -1.0218e-01,
        -5.3811e-02,  8.1681e-03,  4.1447e-33, -3.6037e-02,  2.1500e-02,
         1.3945e-02, -4.3284e-02, -3.6263e-02, -3.2515e-02, -7.0684e-03,
         1.8384e-02,  5.1318e-03,  1.1544e-03, -2.6331e-02, -9.9720e-02,
        -4.7559e-02, -3.9180e-02, -2.9521e-02, -1.1110e-02, -1.7699e-02,
        -9.3034e-03,  6.8162e-02, -1.4682e-02, -2.8374e-02,  3.4010e-03,
         1.8979e-02,  3.3686e-02, -1.3565e-01, -2.4133e-02, -3.9634e-02,
         1.2597e-02, -4.0435e-03, -2.1729e-02, -2.3127e-02,  8.4730e-02,
         8.2744e-02, -7.1768e-02,  3.7460e-02, -7.9695e-02, -1.2376e-02,
         1.9695e-02,  3.9581e-02,  7.6759e-02, -5.6860e-02, -4.7583e-03,
         3.4536e-03,  1.6844e-02, -1.7179e-02,  1.0698e-02,  2.9980e-02,
         3.0546e-02, -3.9667e-02,  8.0675e-02, -2.3901e-02,  1.0354e-02,
         3.7521e-02, -1.1363e-01, -1.6871e-01,  2.6907e-02, -1.6632e-02,
        -9.1899e-02,  5.9327e-02,  1.0572e-01,  4.1078e-02, -4.0180e-02,
         1.2778e-03, -9.7845e-04, -6.6330e-02, -3.8704e-02,  6.4321e-02,
         5.8743e-02, -9.3135e-02,  3.4084e-02, -5.2802e-02,  4.5298e-02,
         7.5835e-02,  9.4569e-03,  3.7134e-02, -4.8106e-02, -1.1236e-02,
         9.0577e-02, -5.8917e-02,  2.4782e-02, -9.6541e-04,  1.2165e-02,
        -2.1696e-02, -3.3722e-02, -6.5985e-02,  9.3755e-03,  2.4892e-02,
        -3.9337e-02,  3.1643e-02,  6.1021e-02,  5.9508e-02, -7.8741e-03,
        -7.5429e-02, -4.9240e-02,  6.6423e-02, -5.9739e-33,  6.9160e-02,
        -7.4962e-02, -6.2510e-02, -6.7066e-02, -8.5856e-03,  2.3655e-02,
        -2.1390e-04, -1.4248e-02,  6.7374e-02, -2.7431e-02, -5.0330e-02,
         2.3976e-02,  6.0867e-02,  9.9447e-02, -4.2295e-02,  6.9748e-02,
        -1.0459e-01,  1.3661e-02, -2.4690e-03,  3.0968e-02, -2.5578e-02,
        -5.3843e-02, -7.6069e-02,  1.7349e-02,  3.7549e-02,  2.7253e-02,
        -5.7048e-02,  8.4914e-02, -4.0203e-02,  1.6482e-02,  1.2505e-02,
        -5.3001e-02, -5.8470e-02,  3.8597e-02, -9.5243e-02,  2.4469e-02,
         8.6643e-02, -1.1588e-01, -8.6336e-03,  5.1169e-02,  1.3970e-02,
        -1.7164e-02, -5.8103e-02, -2.8197e-02, -2.1913e-04,  2.4897e-02,
        -3.9765e-02,  2.3565e-02, -3.6750e-02, -6.7453e-02, -4.3241e-02,
         7.2810e-02,  1.1511e-02,  1.9358e-02, -1.5918e-02,  2.0774e-02,
         6.5907e-03,  2.4775e-02,  3.2906e-02,  2.5736e-02, -9.0174e-02,
        -2.9743e-02,  4.7466e-04, -1.2408e-02,  4.2700e-03, -5.9547e-02,
         2.5754e-02, -4.5089e-02, -3.1676e-02,  1.6109e-02,  2.2336e-02,
        -7.2422e-02,  2.2487e-02, -6.5939e-02, -3.0449e-02,  5.6920e-02,
         2.7630e-02, -3.3678e-02, -1.0868e-01, -3.4034e-02,  4.8588e-02,
         3.1120e-02,  3.3269e-02, -8.3862e-04, -5.4757e-02,  4.2043e-02,
         1.3980e-01, -2.0062e-02, -3.3530e-02, -9.0847e-02,  3.1187e-02,
        -6.3140e-02,  5.0703e-02,  3.3591e-02,  1.2184e-02, -5.6206e-08,
        -9.6964e-02,  1.3879e-03, -5.2511e-02,  3.7321e-02,  5.8370e-03,
         5.0213e-02,  9.5032e-03,  3.8808e-02, -7.4626e-02, -1.1665e-02,
        -3.2753e-02, -8.1995e-02,  1.9638e-02, -3.6065e-02, -5.9336e-02,
         1.2637e-02,  3.7244e-02,  2.5890e-02,  6.3643e-02,  4.5094e-02,
         4.0999e-02, -8.0470e-02,  6.8106e-02, -1.0694e-02,  1.3259e-02,
         1.4643e-02, -1.2594e-03, -1.8950e-02,  3.3221e-02,  5.4943e-02,
         2.6805e-02, -3.8677e-02,  3.2383e-02,  1.3247e-02,  4.5914e-02,
        -3.7439e-02, -4.4742e-02,  2.6282e-02,  6.7187e-02,  2.2813e-02,
         1.2982e-02,  4.9961e-02, -5.3652e-02, -2.0418e-02,  5.2219e-02,
         2.2305e-02, -4.6701e-02, -4.7386e-02,  9.4230e-02,  8.6832e-02,
         9.7432e-02, -4.3961e-03,  4.8399e-02, -1.4645e-02,  7.6914e-02,
        -4.0002e-02,  1.6663e-02, -4.8298e-03, -6.2167e-03,  1.8933e-02,
         6.2250e-02, -1.3494e-02,  4.2968e-03, -6.5220e-02])"
The Shawshank Redemption,Plot,"In early 1947, Portland, Maine, banker Andy Dufresne arrives at Shawshank State Prison to serve two consecutive life sentences for murdering his wife and her lover. He is befriended by Ellis ""Red"" Redding, a contraband smuggler serving a life sentence, who procures a rock hammer and a large poster of Rita Hayworth for Andy. Assigned to work in the prison laundry, Andy is frequently sexually assaulted by ""the Sisters"" and their leader, Bogs Diamond.
In 1949, Andy overhears the captain of the guards, Byron Hadley, complaining about being taxed on an inheritance and offers to help him shelter the money legally. After an assault by the Sisters nearly kills Andy, Hadley beats and cripples Bogs, who is subsequently transferred to another prison; Andy is not attacked again. Warden Samuel Norton meets Andy and reassigns him to the prison library to assist elderly inmate Brooks Hatlen, a front to use Andy's financial expertise to manage financial matters for other prison staff, guards from other prisons, and the warden himself. Andy begins writing weekly letters to the state legislature requesting funds to improve the prison's decrepit library.
Brooks is paroled in 1954 after serving 50 years, but he cannot adjust to the outside world and eventually hangs himself. The legislature sends a library donation that includes a recording of The Marriage of Figaro; Andy plays an excerpt over the public address system and is punished with solitary confinement. After his release from solitary, Andy explains to a dismissive Red that hope is what gets him through his sentence. In 1963, Norton begins exploiting prison labor for public works, profiting by undercutting skilled labor costs and receiving bribes. Andy launders the money using the alias ""Randall Stephens"".
In 1965, Andy and Red befriend Tommy Williams, a young prisoner incarcerated for burglary. A year later, Andy helps him pass his General Educational Development (GED) exam. Tommy reveals to Red and Andy that his cellmate at another prison had claimed responsibility for the murders of which Andy was convicted. Andy brings the information to Norton who refuses to listen and, when Andy mentions the money laundering, sends Andy to solitary confinement and has Hadley fatally shoot Tommy under the guise of an escape attempt. Andy refuses to continue the money laundering, but Norton threatens to destroy the library, remove Andy's protection by the guards, and move him to worse conditions. Andy is released from solitary confinement after two months, and he tells a skeptical Red that he dreams of living in Zihuatanejo, a Mexican town on the Pacific coast. Andy also tells him of a specific hayfield near Buxton, asking Red to promise, once he is released, to retrieve a package that Andy buried there. Red worries about Andy's mental well-being, especially when he learns Andy asked a fellow inmate for some rope.
At the next day's roll call, the guards find Andy's cell empty. An irate Norton throws a rock at a poster of Raquel Welch hanging on the cell wall, revealing a tunnel that Andy had dug with his rock hammer over the past 19 years. The previous night, Andy used the rope to escape through the tunnel and prison sewage pipe, taking Norton's suit, shoes, and ledger, containing evidence of the money laundering. While guards search for him, Andy poses as Randall Stephens, withdraws over $370,000 of the laundered money from several banks, and mails the ledger and other evidence of the corruption and murders at Shawshank to a local newspaper. State police arrive at Shawshank and take Hadley into custody, while Norton commits suicide to avoid arrest.
The following year, Red is paroled after serving 40 years but struggles to adapt to life outside prison and fears that he never will. Remembering his promise to Andy, he visits Buxton and finds a cache containing money and a letter asking him to come to Zihuatanejo. Red violates his parole by traveling to Fort Hancock, Texas, and crossing the border into Mexico, admitting that he finally feels hope. He finds Andy sanding an old boat on a Zihuatanejo beach, and the two reunited friends happily embrace.","tensor([ 1.4254e-02,  6.7946e-03, -3.7625e-02, -1.6357e-02, -3.2956e-02,
         5.1167e-02,  9.5803e-02, -8.8728e-02,  3.2185e-02, -7.3845e-03,
        -1.2102e-02,  3.3005e-02,  1.1659e-01,  2.7446e-03,  4.4995e-03,
         3.6839e-02,  6.7345e-03,  5.1362e-03, -4.9210e-02,  7.8525e-02,
        -2.4523e-02, -2.1266e-02,  5.1774e-02, -3.5010e-02, -5.1496e-02,
         4.8704e-02, -2.9565e-02, -7.2669e-02, -7.3953e-02,  6.3256e-03,
        -2.5835e-02, -2.7658e-02,  9.6753e-03, -2.0598e-03, -2.1991e-02,
         1.1162e-01,  1.2006e-01,  4.3435e-02,  1.0165e-02,  5.1594e-02,
        -3.5126e-02,  1.6786e-02, -2.1932e-02,  3.7452e-02, -5.8030e-02,
        -6.7478e-02, -5.5819e-03, -4.8320e-02,  1.8010e-02, -1.1999e-01,
        -3.3366e-02,  6.1502e-02,  4.5131e-02,  3.9040e-02,  7.0923e-02,
        -4.0007e-02,  6.5774e-02,  4.9462e-02, -3.4318e-02, -2.8765e-02,
        -3.2623e-02,  1.4325e-03,  2.5381e-02, -9.7442e-03,  5.3310e-02,
         9.9490e-03, -2.0044e-03, -2.1875e-02,  6.4948e-02, -5.7901e-02,
        -6.6464e-02,  2.2945e-02, -2.5116e-02, -7.5610e-02, -6.2975e-02,
        -2.8979e-02,  4.0036e-02,  6.3176e-02,  2.0771e-02, -5.0732e-02,
        -9.0420e-02, -1.1533e-01,  5.5608e-02,  6.4937e-02,  3.8672e-02,
         3.8447e-02, -5.7688e-02, -6.1799e-02, -3.0578e-02,  8.9300e-02,
         2.6190e-02,  5.7497e-02,  6.1798e-02, -2.8634e-02,  3.4400e-02,
         2.7286e-03,  4.2608e-03,  4.8231e-02, -1.0475e-01,  6.1122e-02,
         4.8271e-02, -5.4495e-02, -2.1768e-02, -9.3109e-02,  5.4044e-02,
        -2.3268e-03,  3.2572e-03, -3.8265e-02, -1.5213e-02, -1.3577e-02,
         2.6262e-02, -4.4439e-02,  2.5766e-02,  7.2456e-02,  4.4107e-02,
         9.0863e-02, -2.5742e-02,  7.3396e-02,  2.1102e-02, -5.8413e-02,
         3.0663e-02,  6.7229e-02, -5.6623e-03,  4.1753e-02, -1.0709e-01,
         5.1899e-03, -2.9762e-02,  3.1996e-33, -1.3253e-03, -2.0384e-03,
        -3.9294e-02,  1.0602e-02,  2.7494e-02,  3.2022e-02, -6.7211e-02,
         6.9920e-02,  5.6467e-02, -6.5314e-02, -1.0774e-02, -5.9878e-02,
         1.1485e-02, -1.0708e-01, -4.2668e-02, -1.8117e-02, -2.2969e-02,
         4.2893e-02,  2.3283e-02, -4.8140e-03,  2.0646e-02, -1.7271e-02,
        -2.0774e-02,  1.2689e-02, -1.9641e-01, -1.8810e-02,  2.1049e-02,
        -3.5981e-03,  2.5610e-02,  1.8468e-02, -1.0655e-02,  8.9615e-04,
         8.5144e-02, -5.0506e-03, -6.4542e-02, -6.2747e-02,  4.7992e-04,
         3.9617e-02, -4.7044e-02, -1.0888e-02, -9.2098e-02, -3.6350e-02,
         5.2870e-02,  1.4890e-02, -3.0046e-02, -1.8354e-02,  8.0831e-02,
         5.8374e-02, -3.2450e-02,  3.5800e-02, -9.7139e-03,  9.4287e-03,
         5.0298e-02, -4.1622e-02, -5.7049e-02,  5.4124e-02,  2.2784e-02,
        -1.7259e-02,  3.7530e-02,  1.0502e-01,  5.8079e-02,  2.5642e-02,
         3.4807e-02,  2.5066e-02, -1.4375e-02, -4.7117e-02,  6.8022e-02,
        -5.6454e-03, -6.4721e-02,  4.2816e-03, -7.1429e-02,  1.0138e-01,
         9.6285e-02, -1.7853e-02, -6.1932e-02, -1.9946e-02,  5.3057e-03,
         1.8937e-02, -7.4942e-02, -1.6751e-02,  2.0652e-02, -3.7346e-02,
         3.5894e-02, -1.1628e-02, -1.2105e-01, -3.1699e-02,  8.5934e-02,
         5.8838e-04, -6.3033e-02,  7.4181e-02,  3.8552e-02, -7.2431e-02,
        -3.8873e-02, -5.1177e-02,  5.0365e-02, -5.0193e-33,  5.9074e-02,
        -1.2015e-01,  5.4596e-03, -1.0821e-01,  3.2366e-02, -4.2449e-02,
         3.1749e-02, -3.6452e-02,  2.2330e-02, -7.5558e-02, -5.1739e-02,
         9.2820e-03,  5.5020e-02,  9.4811e-02, -5.8859e-02,  1.5522e-02,
        -3.5336e-02, -3.4466e-02, -3.3207e-02, -4.7975e-02, -8.6580e-03,
        -1.8750e-02, -4.0171e-02,  1.1699e-01, -1.2384e-02,  2.6415e-02,
         7.6368e-02,  3.2680e-02, -7.8081e-02,  6.5348e-02, -4.0764e-03,
        -4.1889e-02, -5.3110e-02,  2.2097e-02, -4.7202e-02,  1.7630e-02,
        -2.6702e-02, -7.9286e-02, -2.1412e-02,  2.5737e-03,  4.5488e-02,
        -1.9994e-02, -8.9191e-02, -3.9104e-02,  2.7346e-02,  1.6903e-02,
        -5.9714e-02,  6.7009e-02, -1.4525e-02, -4.1453e-02, -3.1944e-02,
         8.7455e-02, -3.8461e-02,  4.5605e-02, -3.0270e-02, -3.4809e-02,
        -6.2671e-02,  8.4077e-02,  3.7220e-02, -2.7395e-02, -1.0054e-01,
         1.0274e-02,  1.3854e-02,  1.0323e-01, -2.4186e-02, -2.4122e-02,
        -1.9602e-03, -8.2794e-02,  2.3017e-03,  3.9472e-02,  3.8771e-02,
        -1.9733e-02, -7.8145e-03, -1.4778e-02,  1.8184e-02,  3.3115e-02,
        -9.3496e-03, -5.5849e-02, -1.5013e-01, -8.3454e-03, -3.6856e-04,
         1.6032e-02, -1.8104e-02,  2.1478e-02, -2.8826e-03, -3.3949e-02,
         1.2887e-01,  1.1662e-02,  5.8306e-03, -8.0319e-02,  3.2339e-02,
        -6.3366e-02, -5.4837e-02,  3.9853e-02, -4.4952e-03, -6.2988e-08,
        -5.3124e-02,  5.1241e-02,  9.9992e-03,  1.5326e-03,  2.2266e-02,
         8.6862e-02,  1.8777e-02,  1.5325e-02, -7.1384e-02,  8.7110e-03,
         1.5901e-02, -6.4235e-02,  1.3982e-02, -4.1600e-02,  2.8085e-02,
        -3.3685e-02, -2.6933e-02, -1.8714e-02,  4.2528e-03, -1.4179e-02,
         2.9188e-02, -1.0526e-01,  4.6910e-02,  1.1856e-01,  7.1999e-03,
         4.6536e-04,  3.9500e-02, -4.8467e-02,  6.6614e-02,  3.7923e-02,
         5.9716e-03, -1.7840e-02, -1.2450e-02,  2.6572e-02, -2.8535e-02,
        -5.4756e-03, -4.8841e-02,  6.4885e-02, -7.8727e-03,  1.1652e-01,
        -4.5602e-02, -9.0282e-02, -1.6279e-02, -1.5089e-02,  2.9496e-02,
        -4.2646e-02, -5.5904e-02,  7.2325e-03,  1.0693e-01,  5.1665e-02,
         7.8854e-02,  3.0089e-02,  2.2767e-02,  3.5188e-02,  2.4918e-02,
        -1.6023e-02, -5.3619e-02, -9.8328e-03, -4.6562e-02,  9.1114e-02,
        -5.0153e-04, -9.7042e-03,  3.8454e-02, -7.5619e-02])"
The Shawshank Redemption,Cast,"Tim Robbins as Andy Dufresne: A banker sentenced to life in prison in 1947 for the murder of his wife and her lover
Morgan Freeman as Ellis Boyd ""Red"" Redding: A prison contraband smuggler who befriends Andy
Bob Gunton as Samuel Norton: The pious and cruel warden of Shawshank penitentiary
William Sadler as Heywood: A member of Red's gang of long-serving convicts
Clancy Brown as Byron Hadley: The brutal captain of the prison guards
Gil Bellows as Tommy Williams: A young convict imprisoned for burglary in 1965
James Whitmore as Brooks Hatlen: The elderly prison librarian, imprisoned at Shawshank for over five decadesThe cast also includes Mark Rolston as Bogs Diamond, the head of ""the Sisters"" gang and a prison rapist; Jeffrey DeMunn as the prosecuting attorney in Dufresne's trial; Alfonso Freeman as Fresh Fish Con; Ned Bellamy and Don McManus as, respectively, prison guards Youngblood and Wiley; and Dion Anderson as Head Bull Haig. Renee Blaine portrays Andy's wife, and Scott Mann portrays her golf-instructor lover Glenn Quentin. Frank Medrano plays Fat Ass, one of Andy's fellow new inmates who is beaten to death by Hadley, and Bill Bolender plays Elmo Blatch, a convict who may actually be responsible for the crimes for which Andy is convicted. James Kisicki and Claire Slemmer portray the Maine National Bank manager and a teller, respectively.","tensor([-5.3459e-02, -5.3774e-02, -1.2491e-01, -1.2516e-02, -4.2599e-02,
         7.4792e-02,  1.3405e-01, -1.9056e-02,  8.8330e-02, -1.0895e-02,
         6.2902e-03, -2.9869e-02,  2.4550e-02,  3.9750e-02,  4.5797e-02,
        -9.9280e-03,  5.9139e-02,  1.1116e-02, -1.6095e-02,  2.7685e-02,
        -3.5075e-02, -1.9629e-02,  3.8695e-02, -2.5194e-02, -7.5025e-02,
        -7.6302e-03, -1.7260e-02, -5.8397e-02, -1.2264e-01,  1.9161e-02,
         3.8222e-03, -6.0537e-02, -1.9999e-03,  3.5833e-02, -1.2240e-02,
         8.7744e-02,  7.9200e-02,  1.3065e-02,  2.4314e-02,  6.4569e-03,
        -6.6248e-02,  4.4307e-02, -2.2065e-02,  8.1708e-02, -2.0667e-02,
        -1.1404e-01, -2.2256e-02, -6.0982e-02,  1.6552e-02, -8.9857e-02,
        -7.3687e-02,  6.5296e-02,  3.8445e-02,  5.8807e-02,  4.2161e-02,
        -2.7921e-02,  2.3118e-02, -7.1759e-03, -3.2806e-03, -1.8336e-02,
        -5.9178e-02, -2.8722e-02,  4.4544e-02,  6.8088e-03,  1.8639e-02,
         1.0138e-02, -5.5951e-02, -1.8261e-03,  8.6963e-02, -8.1480e-02,
        -7.1046e-02, -7.2315e-04, -9.1858e-02, -9.1559e-02, -1.0495e-02,
        -3.6859e-02,  3.7926e-02,  3.9985e-02,  2.3156e-02, -1.0097e-01,
        -4.4989e-02, -4.6518e-02,  3.1048e-02,  5.8406e-02,  8.9574e-03,
         8.8395e-02, -6.3919e-02, -4.4402e-02, -7.3147e-02,  2.8767e-02,
         4.7628e-02,  7.9851e-02,  5.9371e-02, -2.2140e-02,  6.9733e-02,
        -1.3222e-02, -2.1618e-02,  2.8074e-02, -8.5360e-02,  6.9473e-02,
        -8.0242e-03, -5.9446e-02,  1.4425e-02, -6.1856e-02,  7.4176e-02,
         1.0459e-03,  6.8299e-02, -2.8703e-02,  5.8156e-04, -6.9913e-02,
         6.8771e-02, -1.2006e-02,  4.4424e-02,  1.2934e-01,  6.1204e-02,
         6.3127e-02, -2.4910e-02,  4.1924e-02, -3.8742e-04,  5.0424e-02,
         6.9863e-02,  6.5722e-02, -3.2639e-02,  5.4489e-02, -8.0760e-02,
         8.8207e-03, -6.1000e-04,  6.3400e-33,  8.8505e-03,  4.3515e-03,
        -1.0221e-02, -3.2488e-02,  3.1403e-02,  2.2303e-02, -5.9715e-02,
         6.4611e-02,  3.3349e-03,  2.1377e-02, -4.3512e-02, -8.6803e-02,
        -6.3163e-02, -5.8398e-02, -7.2222e-02,  1.0737e-02, -5.3851e-02,
         6.7652e-02,  4.4282e-02, -1.5690e-03, -2.4985e-02,  4.9012e-02,
        -3.0194e-02, -3.6197e-02, -1.4349e-01, -1.4904e-02,  1.5723e-02,
         6.5188e-04,  7.1357e-02,  1.3852e-02, -3.3473e-02,  3.5325e-02,
         9.4767e-02, -4.5206e-02,  2.2758e-02, -6.2730e-02, -3.6664e-02,
         4.1951e-02, -3.3333e-02,  3.0347e-02, -7.7467e-02,  2.4700e-02,
         2.2049e-02, -2.7855e-02, -9.3326e-02, -2.1591e-02,  5.1407e-02,
         4.5736e-02, -4.2642e-02,  7.1846e-02,  3.8071e-02,  1.3087e-02,
         4.5305e-02, -1.5566e-02, -9.0887e-02,  7.6699e-02, -1.2858e-02,
        -2.1182e-02,  7.0487e-02,  1.1752e-01,  5.7385e-02,  1.7235e-02,
        -1.0952e-02,  3.8669e-03, -1.3850e-02, -4.2863e-02,  5.0308e-02,
         2.5774e-02, -4.2378e-02,  2.5493e-02, -7.2415e-02,  4.9798e-02,
         4.9444e-02,  1.5636e-02, -3.2450e-02, -4.4015e-02, -1.5134e-03,
         3.4369e-02, -1.3704e-01, -4.1434e-02,  1.5892e-02,  2.2480e-02,
         5.7872e-02, -2.6630e-02, -1.1390e-01, -4.3680e-02,  1.6684e-02,
        -6.4856e-02,  2.5046e-03,  8.8014e-02,  3.5113e-02, -6.7973e-02,
        -5.5797e-02, -4.2812e-02,  5.2225e-03, -6.5705e-33,  2.2051e-02,
        -1.1650e-01, -6.7112e-02, -1.2029e-01,  4.1827e-02,  6.4587e-03,
         3.2607e-02, -9.0323e-03,  3.6630e-02, -6.5683e-02, -1.3309e-02,
         2.6751e-02, -1.2722e-02,  5.9928e-02, -1.8121e-02,  6.1684e-02,
        -1.0372e-01, -8.9456e-03, -3.6734e-02,  1.2950e-02,  4.9326e-03,
        -2.5104e-02, -4.5244e-02,  7.6869e-02,  1.8639e-02,  6.4691e-02,
         1.3333e-02,  1.2558e-01, -5.2269e-02,  6.2717e-02, -1.0984e-02,
        -1.2895e-02, -1.3291e-02, -2.2911e-02, -5.7672e-02,  2.5437e-02,
         4.2083e-02, -4.8940e-02,  9.9506e-03,  2.8593e-03,  4.9282e-02,
        -1.3713e-02, -6.8239e-02, -3.2485e-02,  1.7428e-02,  2.3509e-02,
        -3.0564e-02,  1.3574e-02, -7.6708e-02, -2.2504e-02, -5.8119e-02,
         2.9055e-02, -6.4106e-02, -1.2456e-05, -3.4482e-02, -2.3700e-02,
         1.7451e-02,  5.4825e-02,  3.5651e-02, -5.1804e-02, -1.3014e-01,
        -2.3561e-02,  6.7100e-02,  4.1313e-02,  5.5962e-02, -3.1388e-02,
        -3.1544e-02, -7.0001e-02, -5.7039e-02,  2.3675e-02,  1.6511e-03,
        -9.8500e-02,  1.6619e-03, -5.1726e-02, -2.3702e-03,  1.7944e-02,
         2.0267e-02, -4.1757e-02, -7.2564e-02,  1.2979e-02,  1.3903e-02,
         6.9020e-03,  1.8596e-02,  8.7625e-02,  1.1286e-02,  3.5388e-02,
         9.4903e-02, -3.6912e-03, -1.8126e-02,  1.2489e-02,  8.7071e-03,
        -5.4273e-02,  8.7964e-03,  1.4592e-02,  1.3323e-02, -6.4666e-08,
        -4.0528e-02,  3.8607e-03, -2.9059e-02,  4.6252e-02, -4.9831e-02,
         4.8831e-02, -2.1744e-02,  2.0176e-03, -7.1910e-02,  1.1410e-02,
        -8.0537e-04, -3.4878e-02,  3.7220e-02, -8.3072e-02, -1.1721e-02,
         5.2108e-02, -4.2645e-02, -2.8161e-02,  1.3800e-02,  2.5483e-02,
         1.8655e-02, -3.6692e-02,  8.6650e-02,  1.4582e-01,  3.7277e-02,
        -3.7266e-02,  1.0619e-04, -2.9485e-02,  8.2741e-02,  9.5309e-02,
         1.4947e-02,  3.1052e-02,  5.9259e-03, -2.3378e-02,  7.2634e-03,
        -4.8725e-02, -6.4462e-02,  2.4796e-02,  4.9154e-02,  1.4665e-01,
        -4.8947e-02, -4.1822e-02, -2.6041e-02, -4.6035e-02,  4.3693e-02,
        -2.1278e-02, -8.8091e-03,  1.2756e-02,  9.2762e-02,  4.3290e-02,
         7.4926e-02,  5.6298e-03,  1.0208e-02,  3.8527e-02,  1.0199e-03,
         4.2213e-04, -1.2446e-02,  8.3297e-03, -4.5806e-02,  4.2974e-02,
         4.8428e-03, -1.9534e-02,  5.9722e-02, -6.2948e-02])"
